participant_id,frame,t_l,m_s_cat,p_ll,m_s
11,neutral,2,below_ip,1,40.79999999999999
11,neutral,2,at_ip,0.6666666666666666,41.13999999999999
11,neutral,2,above_ip,1,41.48
11,neutral,4,below_ip,1,39.78
11,neutral,4,at_ip,1,40.46
11,neutral,4,above_ip,1,41.14
11,neutral,8,below_ip,0.75,40.11999999999999
11,neutral,8,at_ip,0.75,41.13999999999999
11,neutral,8,above_ip,0,42.16
11,neutral,16,below_ip,1,36.38
11,neutral,16,at_ip,1,37.74
11,neutral,16,above_ip,0.5,39.1
11,neutral,32,below_ip,1,36.72
11,neutral,32,at_ip,1,38.42
11,neutral,32,above_ip,0,40.120000000000005
11,neutral,64,below_ip,1,36.38
11,neutral,64,at_ip,0.5,38.42
11,neutral,64,above_ip,0,40.46
11,neutral,128,below_ip,1,31.960000000000004
11,neutral,128,at_ip,0.75,34.34
11,neutral,128,above_ip,1,36.720000000000006
11,defer,2,below_ip,1,40.79999999999999
11,defer,2,at_ip,1,41.13999999999999
11,defer,2,above_ip,1,41.48
11,defer,4,below_ip,1,39.78
11,defer,4,at_ip,1,40.46
11,defer,4,above_ip,1,41.14
11,defer,8,below_ip,1,40.11999999999999
11,defer,8,at_ip,1,41.13999999999999
11,defer,8,above_ip,0,42.16
11,defer,16,below_ip,1,36.38
11,defer,16,at_ip,1,37.74
11,defer,16,above_ip,1,39.1
11,defer,32,below_ip,1,36.72
11,defer,32,at_ip,1,38.42
11,defer,32,above_ip,0.75,40.120000000000005
11,defer,64,below_ip,1,36.38
11,defer,64,at_ip,1,38.42
11,defer,64,above_ip,0.5,40.46
11,defer,128,below_ip,1,31.960000000000004
11,defer,128,at_ip,1,34.34
11,defer,128,above_ip,1,36.720000000000006
11,speedup,2,below_ip,1,40.79999999999999
11,speedup,2,at_ip,0.75,41.13999999999999
11,speedup,2,above_ip,1,41.48
11,speedup,4,below_ip,1,39.78
11,speedup,4,at_ip,1,40.46
11,speedup,4,above_ip,0.75,41.14
11,speedup,8,below_ip,0.75,40.11999999999999
11,speedup,8,at_ip,0.6666666666666666,41.13999999999999
11,speedup,8,above_ip,0,42.16
11,speedup,16,below_ip,1,36.38
11,speedup,16,at_ip,1,37.74
11,speedup,16,above_ip,0.75,39.1
11,speedup,32,below_ip,1,36.72
11,speedup,32,at_ip,1,38.42
11,speedup,32,above_ip,0.25,40.120000000000005
11,speedup,64,below_ip,1,36.38
11,speedup,64,at_ip,0.25,38.42
11,speedup,64,above_ip,0,40.46
11,speedup,128,below_ip,1,31.960000000000004
11,speedup,128,at_ip,1,34.34
11,speedup,128,above_ip,1,36.720000000000006
